path,filename,extension,size_bytes,modified_time,category,purpose,research_stage,dependency_status,duplicate_status,final_status,recommended_action
app/services/__pycache__/decision_engine.cpython-312.pyc,decision_engine.cpython-312.pyc,.pyc,3777,2026-08-23T17:52:38.629066,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/__pycache__/__init__.cpython-312.pyc,__init__.cpython-312.pyc,.pyc,121,2026-08-23T17:52:38.629434,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/__pycache__/model_loader.cpython-312.pyc,model_loader.cpython-312.pyc,.pyc,3381,2026-08-23T17:52:38.630365,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/__pycache__/uncertainty_service.cpython-312.pyc,uncertainty_service.cpython-312.pyc,.pyc,3891,2026-08-23T18:05:18.189699,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/services/__pycache__/prediction_service.cpython-312.pyc,prediction_service.cpython-312.pyc,.pyc,4831,2026-08-23T18:05:17.922891,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/__pycache__/test_app_suite.cpython-312.pyc,test_app_suite.cpython-312.pyc,.pyc,7678,2026-08-23T17:52:38.621316,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/__pycache__/config.cpython-312.pyc,config.cpython-312.pyc,.pyc,5499,2026-08-23T18:05:17.919305,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/__pycache__/app.cpython-312.pyc,app.cpython-312.pyc,.pyc,10469,2026-08-23T17:52:38.618113,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/formatting.py,formatting.py,.py,2748,2026-08-23T17:49:59.938615,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/__init__.py,__init__.py,.py,16,2026-08-23T17:27:53.196938,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/validation.py,validation.py,.py,4820,2026-08-23T17:49:44.204452,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/__pycache__/__init__.cpython-312.pyc,__init__.cpython-312.pyc,.pyc,118,2026-08-23T17:52:38.633774,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/__pycache__/formatting.cpython-312.pyc,formatting.cpython-312.pyc,.pyc,2349,2026-08-23T17:52:38.633469,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/utils/__pycache__/validation.cpython-312.pyc,validation.cpython-312.pyc,.pyc,5022,2026-08-23T17:52:38.635085,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/report_generator.py,report_generator.py,.py,12987,2026-08-23T18:05:04.523961,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/threshold_chart.py,threshold_chart.py,.py,3279,2026-08-23T17:44:17.077652,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/interpretation_panel.py,interpretation_panel.py,.py,4171,2026-08-23T17:50:31.136064,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__init__.py,__init__.py,.py,21,2026-08-23T17:28:33.703710,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/input_form.py,input_form.py,.py,3050,2026-08-23T17:44:11.681926,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/result_card.py,result_card.py,.py,4317,2026-08-23T17:59:08.671675,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/applicability_panel.py,applicability_panel.py,.py,2707,2026-08-23T17:50:23.304519,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/threshold_chart.cpython-312.pyc,threshold_chart.cpython-312.pyc,.pyc,3808,2026-08-23T17:52:38.628066,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/input_form.cpython-312.pyc,input_form.cpython-312.pyc,.pyc,3805,2026-08-23T17:52:38.623467,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/__init__.cpython-312.pyc,__init__.cpython-312.pyc,.pyc,123,2026-08-23T17:52:38.622441,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/report_generator.cpython-312.pyc,report_generator.cpython-312.pyc,.pyc,14085,2026-08-23T18:05:19.070595,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/interpretation_panel.cpython-312.pyc,interpretation_panel.cpython-312.pyc,.pyc,5114,2026-08-23T17:52:38.624635,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/result_card.cpython-312.pyc,result_card.cpython-312.pyc,.pyc,5147,2026-08-23T17:52:38.626981,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/components/__pycache__/applicability_panel.cpython-312.pyc,applicability_panel.cpython-312.pyc,.pyc,3335,2026-08-23T17:52:38.622026,APPLICATION_SOURCE,Streamlit UI/Service Source Code,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/models/domain_bounds.json,domain_bounds.json,.json,1266,2026-08-23T17:36:16.013124,MODEL_ARTIFACT,Training domain bounds JSON,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/models/ni_model/FINAL_MODEL_NI.joblib,FINAL_MODEL_NI.joblib,.joblib,1577,2026-08-23T17:27:45.063682,FINAL_MODEL,Trained ML Model Pipeline,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/models/ni_model/CONFORMAL_NI.csv,CONFORMAL_NI.csv,.csv,1908,2026-08-23T17:27:45.064224,UNCERTAINTY_ARTIFACT,Conformal prediction calibration CSV,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/models/cd_model/FINAL_MODEL_CD.joblib,FINAL_MODEL_CD.joblib,.joblib,1537,2026-08-23T17:27:45.064047,FINAL_MODEL,Trained ML Model Pipeline,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
app/models/cd_model/CONFORMAL_CD.csv,CONFORMAL_CD.csv,.csv,1926,2026-08-23T17:27:45.064372,UNCERTAINTY_ARTIFACT,Conformal prediction calibration CSV,DEPLOYMENT,CRITICAL_APP_DEP,UNIQUE,KEEP_ACTIVE,preserve
